city_area,tile_id,device_id,timestamp_amsterdam,temperature_c,latitude,longitude,altitude_m,location_name,country
Utrecht,Utrecht_T1,02:00:00:74:7c:d8,2026-07-02 00:01:06,19.2,52.101892,5.11485,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:3c:f5:5e,2026-07-01 23:56:06,19.1,52.095871,5.131864,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:71:14,2026-07-01 23:59:56,19.2,52.09809,5.1227045,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:b4:ee:1a,2026-07-01 23:58:33,19.6,52.099659,5.124221,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:29:5e:d2,2026-07-01 23:51:26,18.3,52.097858,5.137552,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:2c:9c:64,2026-07-01 23:53:08,18.6,52.098562,5.141,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:64:29:de,2026-07-01 23:51:40,19.8,52.105162,5.100294,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:28:cf:22,2026-07-01 23:55:48,18.2,52.107056,5.121125,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:9c:e4:3c,2026-07-01 23:56:04,18.7,52.103779,5.12255,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:03:ca:56,2026-07-01 23:53:22,19.7,52.106408,5.125732,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:b5:0b:b6,2026-07-01 23:53:04,18.3,52.1083564758301,5.13924789428711,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:7f:c5:ac,2026-07-01 23:55:12,18.7,52.106043,5.143182,5,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:58:d2:58,2026-07-01 23:56:11,18.0,52.104095,5.144752,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:14:60:ec,2026-07-01 23:58:57,20.3,52.106249,5.171551,3,De Bilt,NL
Utrecht,Utrecht_T1,02:00:00:a2:02:8a,2026-07-01 23:54:19,20.2,52.106261,5.177714,5,De Bilt,NL
Utrecht,Utrecht_T1,02:00:00:01:d1:6c,2026-07-01 23:57:58,19.8,52.1147232055664,5.11503601074219,7,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a9:a9:ac,2026-07-01 23:53:22,20.7,52.11504,5.11446000000007,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:7b:00:16,2026-07-01 23:59:02,19.6,52.116092,5.116809,5,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:33:fc:c2,2026-07-01 23:59:25,18.7,52.112909,5.143128,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a2:28:d4,2026-07-01 23:52:24,19.9,52.11298,5.176283,3,De Bilt,NL
Utrecht,Utrecht_T1,02:00:00:74:4f:c6,2026-07-01 23:51:41,18.9,52.114273,5.1778874,5,De Bilt,NL
Utrecht,Utrecht_T1,02:00:00:37:16:9a,2026-07-01 23:56:26,20.8,52.1209042,5.0716415,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:9d:2a:ee,2026-07-01 23:58:22,18.7,52.1226012257881,5.09323120411752,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:af:6f:c0,2026-07-01 23:57:03,20.1,52.1203433,5.1160012,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:63:2e:78,2026-07-01 23:51:42,19.2,52.124311,5.149015,3,Groenekan,NL
Utrecht,Utrecht_T1,02:00:00:17:79:98,2026-07-01 23:27:37,20.1,52.1210929,5.18279509999996,4,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:2e:bd:ce,2026-07-01 23:57:37,18.5,52.122233,5.200776,10,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:a4:87:ec,2026-07-01 23:57:37,17.5,52.1316666043838,5.09194861301635,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:7f:b2:0e,2026-07-01 23:55:04,18.2,52.127119,5.100939,4,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a2:45:c2,2026-07-01 23:56:45,16.2,52.130604,5.188466,5,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:b5:a7:2c,2026-07-01 23:53:34,18.0,52.12492,5.1931024,5,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:36:a3:68,2026-07-01 23:56:52,18.2,52.12822,5.20124999999999,8,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:7a:ff:64,2026-07-01 23:58:30,16.8,52.132211,5.197475,3,Bilthoven,NL
Utrecht,Utrecht_T1,02:00:00:2c:9c:48,2026-07-01 23:56:23,20.2,52.140412,5.009436,0,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:01:50:b6,2026-07-01 23:57:58,18.6,52.1411799412661,5.01502234507166,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:9c:f9:4a,2026-07-02 00:00:40,18.9,52.1400375366211,5.04170799255371,2,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:04:6a:e8,2026-07-01 23:56:45,18.2,52.140233,5.042324,2,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:00:f7:a2,2026-07-01 23:53:30,20.1,52.1404276175265,5.04727728441715,2,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:2c:b8:78,2026-07-01 23:55:42,16.8,52.1517178597221,4.94924400000001,0,Kockengen,NL
Utrecht,Utrecht_T1,02:00:00:9d:25:4e,2026-07-01 23:56:44,18.4,52.15058,4.95477000000003,0,Kockengen,NL
Utrecht,Utrecht_T1,02:00:00:05:38:88,2026-07-01 23:52:06,18.3,52.1500807019266,5.03824532032017,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:a4:59:54,2026-07-01 23:55:26,17.6,52.1487083,5.03985960000006,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:27:6f:7e,2026-07-01 23:59:39,18.7,52.150683,5.039803,0,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:9b:60:ca,2026-07-01 23:52:08,16.7,52.1661071777344,4.99944877624512,0,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:31:b2:30,2026-07-01 23:55:21,18.0,52.179563,5.020723,0,Breukelen,NL
Utrecht,Utrecht_T1,02:00:00:27:a6:98,2026-07-01 23:52:48,20.7,52.177905,5.023052,0,Breukelen,NL
Utrecht,Utrecht_T1,02:00:00:3f:28:4e,2026-07-01 23:58:01,18.8,52.1885295082791,4.98983681201935,0,Nieuwer Ter Aa,NL
Utrecht,Utrecht_T1,02:00:00:37:28:66,2026-07-01 23:53:49,17.9,52.208307,4.923314,0,Vinkeveen,NL
Utrecht,Utrecht_T1,02:00:00:1f:7e:84,2026-07-01 23:52:10,19.9,52.208085,5.015193,0,Loenen aan de Vecht,NL
Utrecht,Utrecht_T1,02:00:00:5e:f1:70,2026-07-01 23:52:13,17.9,52.209506,5.015637,0,Loenen aan de Vecht,NL
Utrecht,Utrecht_T1,02:00:00:bc:d2:3a,2026-07-01 23:54:22,17.4,52.2071006719862,5.01808721691921,0,Loenen aan de Vecht,NL
Utrecht,Utrecht_T1,02:00:00:70:39:30,2026-07-01 23:58:52,16.5,52.2132735899086,4.92226205035142,0,Vinkeveen,NL
Utrecht,Utrecht_T1,02:00:00:14:48:30,2026-07-01 23:54:57,19.8,52.214024,5.026552,0,Loenen aan de Vecht,NL
Utrecht,Utrecht_T1,02:00:00:2b:23:dc,2026-07-01 23:59:37,18.6,52.052497,4.955131,1,Montfoort,NL
Utrecht,Utrecht_T1,02:00:00:c2:4e:14,2026-07-01 23:55:20,18.1,52.080025,5.00642199999999,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:27:5f:76,2026-07-01 23:57:31,17.6,52.077418,5.020574,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:b5:b7:16,2026-07-01 23:53:17,17.2,52.0759,5.026621,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a4:19:3e,2026-07-01 23:58:26,17.1,52.077895,5.026372,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a4:3e:00,2026-07-01 23:54:18,18.6,52.0758920140845,5.0307848067002,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:2b:5f:7e,2026-07-01 23:55:26,17.2,52.079872,5.030363,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:c3:8d:fe,2026-07-01 23:52:06,20.0,52.0775,5.0599,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:32:e1:b0,2026-07-01 23:56:58,18.3,52.085795,5.014428,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:63:4a:60,2026-07-01 23:55:04,18.7,52.08632,5.026208,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a4:6c:14,2026-07-01 23:55:33,17.9,52.082503,5.035357,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:0d:58,2026-07-01 23:57:46,19.0,52.083796,5.042289,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:02:4a:1c,2026-07-01 23:32:49,18.2,52.0867461589579,5.03997000000013,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:2e:9f:46,2026-07-01 23:57:19,19.6,52.0872737363844,5.0397069563345,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:63:1e:24,2026-07-01 23:59:13,19.2,52.0841807,5.0583297,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:c2:3c:a4,2026-07-01 23:51:32,20.2,52.088304,5.055145,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a2:64:3a,2026-07-01 23:53:26,19.0,52.08912,4.955397,1,Woerden,NL
Utrecht,Utrecht_T1,02:00:00:27:67:9e,2026-07-01 23:51:48,18.7,52.0939775908876,4.95844790679508,1,Woerden,NL
Utrecht,Utrecht_T1,02:00:00:7f:a0:a8,2026-07-01 23:53:14,19.6,52.0889488341052,4.96163483170568,0,Woerden,NL
Utrecht,Utrecht_T1,02:00:00:1c:5a:c4,2026-07-01 23:57:56,18.6,52.091265,4.999434,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:b5:b1:bc,2026-07-01 23:54:33,17.3,52.095,5.0099,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:83:ba:de,2026-07-02 00:01:05,19.2,52.092913,5.013408,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:90:90:7e,2026-07-02 00:00:54,19.7,52.09193,5.016591,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:34:05:ae,2026-07-01 23:52:33,19.8,52.091745,5.01907,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:c2:47:80,2026-07-01 23:53:22,19.0,52.0893016,5.03434910000001,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:64:2b:54,2026-07-01 23:54:40,18.9,52.0939815413722,5.04236700868549,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:a8:4e,2026-07-01 23:59:14,18.4,52.093351,5.054574,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:7a:c6:dc,2026-07-01 23:55:00,18.1,52.096533,5.002674,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:70:38:92,2026-07-02 00:00:23,16.7,52.099754,4.997049,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:33:dd:42,2026-07-01 23:57:39,16.7,52.0973472595215,5.0064435005188,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:22:ad:c6,2026-07-01 23:53:39,17.4,52.102223,5.009766,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:5e:e2:2e,2026-07-02 00:00:29,18.0,52.0987673336394,5.01320895590376,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:bd:d9:bc,2026-07-01 23:58:11,19.2,52.1012649536133,5.01841592788696,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:31:e8:2e,2026-07-01 23:52:53,18.6,52.0997439,5.03196639999999,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a9:50:38,2026-07-01 23:54:57,18.1,52.098376,5.039789,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:01:86:10,2026-07-01 23:58:32,19.3,52.09855,5.039822,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:bd:c9:2c,2026-07-01 23:57:44,19.3,52.099041,5.042377,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:73:be:5a,2026-07-01 23:54:14,18.1,52.097817,5.051997,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:01:a1:ee,2026-07-01 23:53:52,18.0,52.0960000139971,5.0595535031938,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:3e:ec:2c,2026-07-01 23:55:22,18.0,52.0968945722032,5.05947500118808,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a9:68:2c,2026-07-01 23:52:32,17.1,52.1086201,4.93817080000002,0,Woerden,NL
Utrecht,Utrecht_T1,02:00:00:2c:f6:ae,2026-07-01 23:57:32,16.1,52.106163,4.981696,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:53:19:bc,2026-07-01 23:57:32,19.7,52.109263,5.018467,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:78:2c,2026-07-01 23:53:34,19.1,52.1067630675542,5.02126398724257,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:31:cb:18,2026-07-01 23:54:12,18.9,52.1073892613559,5.02463787381133,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:24:48,2026-07-01 23:53:18,18.9,52.1050731,5.0346819,1,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:32:ed:e0,2026-07-01 23:54:29,18.3,52.1070404052734,5.03613185882568,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:39:fb:5e,2026-07-02 00:01:24,18.2,52.1148094074168,5.00760211705581,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:84:79:a0,2026-07-02 00:01:15,17.8,52.114201,5.01126,0,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:1c:83:d6,2026-07-01 23:57:28,19.5,52.1101188659668,5.02178478240967,2,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:3f:0a:32,2026-07-02 00:00:31,18.0,52.110354,5.02495200000003,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:a9:4b:60,2026-07-01 23:51:45,16.7,52.119961,4.99775200000006,3,Utrecht,NL
Utrecht,Utrecht_T1,02:00:00:5f:44:54,2026-07-01 23:52:20,18.9,52.12292,5.031376,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:70:2f:1c,2026-07-01 23:56:24,19.0,52.122375,5.033245,0,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:3d:25:42,2026-07-01 23:51:49,17.9,52.135743,5.016961,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:29:08:b2,2026-07-01 23:54:45,18.4,52.138664,5.0182734,0,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:05:4f:28,2026-07-01 23:57:40,19.1,52.133111,5.035686,0,Stichtse Vecht,NL
Utrecht,Utrecht_T1,02:00:00:a9:65:bc,2026-07-02 00:00:59,20.0,52.1340026855469,5.04215478897095,1,Maarssen,NL
Utrecht,Utrecht_T1,02:00:00:af:40:24,2026-07-01 23:56:19,20.0,52.1336212158203,5.04450082778931,2,Maarssen,NL
Utrecht,Utrecht_T2,02:00:00:74:07:28,2026-07-01 23:55:04,16.9,52.145235,5.210172,10,Bilthoven,NL
Utrecht,Utrecht_T2,02:00:00:c2:35:ac,2026-07-02 00:01:04,17.1,52.1459370151422,5.21551547366956,7,Bilthoven,NL
Utrecht,Utrecht_T2,02:00:00:7f:c4:6a,2026-07-01 23:54:17,18.9,52.1425225952839,5.23391006287104,10,Zeist,NL
Utrecht,Utrecht_T2,02:00:00:74:64:38,2026-07-01 23:57:46,19.0,52.1411243623068,5.23903367633706,11,Zeist,NL
Utrecht,Utrecht_T2,02:00:00:a2:74:3e,2026-07-01 23:51:58,17.3,52.1600980139711,5.28715847486947,6,Soest,NL
Utrecht,Utrecht_T2,02:00:00:a2:74:d8,2026-07-01 23:53:53,19.4,52.159536,5.30479100000001,8,Soest,NL
